Title,Source,Content,Result
[Photo] 🔥احتکار بزرگ در بازار روغن▪️کارخانه‌های روغن عامل گران فروشی روغن🔹روغن این روزها در  [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🔥احتکار بزرگ در بازار روغن ▪️کارخانه‌های روغن عامل گران فروشی روغن 🔹روغن این روزها در خرده فروشی‌ها مشاهده نمی‌شود یا میزان عرضه آن به صورت قطره چکانی و محدود است. انجمن روغن نباتی در این ارتباط اعلام کرده است که ماده اولیه یا روغن خام آنها به پایان رسیده است، به طوری که برخی کارخانه‌های روغن تعطیل شده است یا در آستانه تعطیلی قرار دارد و خواستار تامین فوری روغن خام شده است. 🔹در عین حال رئیس اتحادیه بنکداران در گفتگو با خبرگزاری تسنیم اعلام کرد؛ کالاهایی که شرکت‌ها در اختیار دارند، متأسفانه به‌قیمت نامتعارف عرضه می‌شود و کارخانه‌های روغن را عامل گران فروشی روغن در بازار اعلام کرده است. 🔹در این ارتباط وزارت جهاد کشاورزی نیز اعلام کرده است که نه تنها کمبودی در عرضه روغن وجود ندارد بلکه میزان عرضه این محصول بیشتر از نیاز کشور است. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: شهری
2. اولویت: High
3. اقدام: بررسی و کنترل بازار روغن و جلوگیری از احتکار و گران‌فروشی ضروری است.
4. محله: نامشخص"
[Video] 🎥اعتراف بی بی سی فارسی به دستکاری تصویر معروف این روزهای فضای مجازی 🔹 بی‌بی‌سی فارسی [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🎥اعتراف بی بی سی فارسی به دستکاری تصویر معروف این روزهای فضای مجازی 🔹 بی‌بی‌سی فارسی با انتشار گزارشی، تصویری را که به نمادی از اعتراضات اخیر تبدیل شده بود، مورد بررسی قرار داده و گفته است که این تصویر با واقعیت تفاوت داشته و با استفاده از هوش مصنوعی ساخته شده است. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: متفرقه
2. اولویت: Low
3. اقدام: بررسی صحت تصاویر و اخبار منتشر شده در فضای مجازی ضروری است.
4. محله: نامشخص"
[Video] 🎥 برودت هوا در بسیاری از نقاط کشور🔹هواشناسی: دمای صبح امروز تهران منفی ۳ درجه بود.,"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🎥 برودت هوا در بسیاری از نقاط کشور 🔹هواشناسی: دمای صبح امروز تهران منفی ۳ درجه بود. حداکثر دما امروز به ۶ درجه می‌رسد. 🔹دیشب، سردترین نقاط ایران شهرهای تکاب و سقز بودند که با دمای منفی ۲۲ درجه، رکورد پایین‌ترین دما را ثبت کردند. 🔹روز جمعه، علاوه‌بر ادامۀ بارش‌برف در استان‌های شمال‌غرب کشور، استان‌های قزوین، البرز و تهران نیز شاهد برف خواهند بود. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: امدادی
2. اولویت: Medium
3. اقدام: اطلاع‌رسانی درباره‌ی احتمال تعطیلی مدارس و ادارات در خوزستان ضروری است.
4. محله: نامشخص"
♦️دستگیری عوامل مسدودسازی ورودی اداره برق اندیمشک🔹دادستان عمومی و انقلاب اندیمشک گفت: ۶ نفر ا [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",♦️دستگیری عوامل مسدودسازی ورودی اداره برق اندیمشک 🔹دادستان عمومی و انقلاب اندیمشک گفت: ۶ نفر از عوامل مسدودکننده ورودی اداره برق این شهرستان با تخلیه خاک و گل، دستگیر و روانه زندان شدند. 🔹حسن سپهوند اظهار کرد: برق یکی از کارخانجات شن و ماسه شهرستان به دلیل پرداخت نکردن بدهی و نادیده گرفتن اخطار‌های متعدد قطع شد و این موضوع باعث ایجاد مشاجره میان کارکنان آن شرکت با کارمندان اداره برق شد. 🔹وی افزود: یکی از عوامل این کارخانه پس از مشاجره با کارکنان اداره برق از کارگران شرکت خواست مخلوط شن و خاک را با استفاده از خودروی سنگین کمپرسی در ورودی اداره برق تخلیه کنند. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: شهری
2. اولویت: Medium
3. اقدام: دستگیری افرادی که ورودی اداره برق را مسدود کرده‌اند.
4. محله: نامشخص"
[Photo] ♦️آبگرفتگی به یک هزار واحد مسکونی در ایذه آسیب زداستاندار خوزستان:🔹 یک هزار واحد مسکو [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",♦️آبگرفتگی به یک هزار واحد مسکونی در ایذه آسیب زد استاندار خوزستان: 🔹 یک هزار واحد مسکونی در شهر و روستاهای ایذه بر اثر وقوع سیلاب و آبگرفتگی بر اثر بارش باران اخیر آسیب دیدند که از این تعداد ۴۰۰ واحد در شهر و ۶۰۰ واحد در روستاها هستند. 🔹 چهار نفر در ایذه و یک نفر در باغملک بر اثر وقوع سیلاب جان خود را از دست دادند و مراتب همدردی دولت و شخص ریاست‌جمهوری به خانواده‌های داغدار ابلاغ شده است. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: امدادی
2. اولویت: High
3. اقدام: بررسی و امدادرسانی به واحدهای مسکونی آسیب‌دیده و رسیدگی به وضعیت سیل‌زدگان در ایذه و باغملک ضروری است.
4. محله: نامشخص"
♦️حجم بارش‌های ۲۴ ساعت گذشته در ایستگاههای هواشناسی خوزستان🔹ایذه: ۷/۳ میلیمتر🔹دزپارت: ۵/۵ می [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",♦️حجم بارش‌های ۲۴ ساعت گذشته در ایستگاههای هواشناسی خوزستان 🔹ایذه: ۷/۳ میلیمتر 🔹دزپارت: ۵/۵ میلیمتر 🔹بهبهان: ۳/۸ میلیمتر 🔹رامهرمز: ۲/۱ میلیمتر 🔹ماهشهر: ۱/۵ میلیمتر 🔹آغاجاری: ۱/۱ میلیمتر 🔹اندیمشک: ۳/. میلیمتر #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: محیط زیست
2. اولویت: Low
3. اقدام: اطلاع‌رسانی میزان بارش در ایستگاه‌های هواشناسی خوزستان انجام شد.
4. محله: نامشخص"
[Photo] ♦️بارش برف کم‌سابقه در ارتفاعات لالی🔹بارش برف کم‌سابقه در ارتفاعات شهرستان لالی، مناظ [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",♦️بارش برف کم‌سابقه در ارتفاعات لالی 🔹بارش برف کم‌سابقه در ارتفاعات شهرستان لالی، مناظر زیبایی را در این منطقه پدید آورد. این بارش که از شب گذشته آغاز شده، روستاهای ده دی، سروند، ماه‌نو و باباروزبهان را سفیدپوش کرده است. 🔹بر اثر این بارش و سرمای شدید هوا، کلیه مدارس شهرستان لالی امروز تعطیل اعلام شده‌اند تا از بروز هرگونه حادثه‌ای برای دانش‌آموزان جلوگیری شود. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: امدادی
2. اولویت: Medium
3. اقدام: تعطیلی مدارس در شهرستان لالی به دلیل بارش برف و سرمای شدید هوا اعلام شد.
4. محله: نامشخص"
[Video] تسهیلات متنوع ویپاد… وقت نیاز، با دستِ باز🍀انواع تسهیلات بدون ضامن ویپاد:💡تسهیلات پش [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",تسهیلات متنوع ویپاد… وقت نیاز، با دستِ باز 🍀 انواع تسهیلات بدون ضامن ویپاد: 💡 تسهیلات پشتوانه 💡 تسهیلات برآیند 💡 تسهیلات پیمان ✅ از ۱ تا ۴۰۰ میلیون تومان ✅ بدون نیاز به ضامن ✅ کاملا آنلاین ✨ با تسهیلات متنوع ویپاد، دست شما برای انتخاب باز است… 💡 این ویدئو با کمک هوش مصنوعی ساخته شده است. ویپاد | دیجیتال‌بانک پاسارگاد 🍀 @wepod_app,"
1. موضوع: متفرقه
2. اولویت: Low
3. اقدام: اطلاع‌رسانی درباره ارائه تسهیلات مالی توسط ویپاد، بانک پاسارگاد.
4. محله: نامشخص
"
,"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",🔻 #پست_تبلیغاتی 🔻,"
1. موضوع: متفرقه
2. اولویت: Low
3. اقدام: این یک پست تبلیغاتی است و نیازی به اقدام فوری ندارد.
4. محله: نامشخص
"
[Photo] ♦️بیمارستان اندیکا وعده‌ای که نیمه‌کاره ماند🔹پروژه بیمارستان ۶۴ تخت‌خوابه اندیکا با و [...],"شبکه خبری خوزستان

ارتباط با ما👇
@havaaye
رزرو آگهی و تبلیغات👇
@khz_34",♦️بیمارستان اندیکا وعده‌ای که نیمه‌کاره ماند 🔹پروژه بیمارستان ۶۴ تخت‌خوابه اندیکا با وجود کلنگ‌زنی در سال ۱۴۰۲ و پیشرفت اولیه، پس از تغییر نماینده متوقف شد و همچنان در بلاتکلیفی قرار دارد؛ موضوعی که محرومیت درمانی مردم عشایری و روستانشین این شهرستان را تشدید کرده است. 🔹این پروژه سال‌هاست به یکی از اصلی‌ترین مطالبات مردمی این شهرستان تبدیل شده است؛ مطالبه‌ای حیاتی که با وجود وعده‌های مکرر مسئولان، همچنان بی‌پاسخ مانده و تحقق آن به رؤیایی دور از دسترس برای مردم منطقه بدل شده است. #اطلاع_رسانی_کنید ✅ اخبار  تعطیلی مدارس و‌ادارات و دانشگاه های خوزستان را دنبال کنید👇 https://t.me/khozkhabar https://t.me/khozkhabar,"
1. موضوع: شهری
2. اولویت: High
3. اقدام: پیگیری تکمیل پروژه بیمارستان اندیکا برای رفع محرومیت درمانی مردم منطقه ضروری است.
4. محله: اندیکا"
